date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:33:11	62689/62689	---M-Z	200	added ('OK')	text/html	etag:%22f4e1-623282c2c53ee-gzip%22	https://techzaa.in/techmin/layouts/form-editors.html	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/form-editors.html	(from https://techzaa.in/techmin/layouts/index.html)
12:33:11	112503/112503	---M-Z	200	added ('OK')	text/html	etag:%221b777-623282c2c53ee-gzip%22	https://techzaa.in/techmin/layouts/form-image-crop.html	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/form-image-crop.html	(from https://techzaa.in/techmin/layouts/index.html)
12:33:11	66133/66133	---M-Z	200	added ('OK')	text/html	etag:%2210255-623282c2c638e-gzip%22	https://techzaa.in/techmin/layouts/form-x-editable.html	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/form-x-editable.html	(from https://techzaa.in/techmin/layouts/index.html)
12:33:12	117051/117051	---M-Z	200	added ('OK')	text/html	etag:%221c93b-623282c2c732e-gzip%22	https://techzaa.in/techmin/layouts/tables-basic.html	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/tables-basic.html	(from https://techzaa.in/techmin/layouts/index.html)
12:33:12	423982/423982	---M-Z	200	added ('OK')	text/html	etag:%226782e-623282c2c82ce-gzip%22	https://techzaa.in/techmin/layouts/tables-datatable.html	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/tables-datatable.html	(from https://techzaa.in/techmin/layouts/index.html)
12:33:12	73816/73816	---M-Z	200	added ('OK')	text/html	etag:%2212058-623282c2c82ce-gzip%22	https://techzaa.in/techmin/layouts/tables-editable.html	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/tables-editable.html	(from https://techzaa.in/techmin/layouts/index.html)
12:33:13	89788/89788	---M-Z	200	added ('OK')	text/html	etag:%2215ebc-623282c2c82ce-gzip%22	https://techzaa.in/techmin/layouts/tables-responsive.html	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/tables-responsive.html	(from https://techzaa.in/techmin/layouts/index.html)
12:33:13	65231/65231	---M-Z	200	added ('OK')	text/html	etag:%22fecf-623282c2c732e-gzip%22	https://techzaa.in/techmin/layouts/maps-google.html	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/maps-google.html	(from https://techzaa.in/techmin/layouts/index.html)
12:33:13	70033/70033	---M-Z	200	added ('OK')	text/html	etag:%2211191-623282c2c732e-gzip%22	https://techzaa.in/techmin/layouts/maps-vector.html	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/maps-vector.html	(from https://techzaa.in/techmin/layouts/index.html)
12:33:14	211153/211153	---M--	200	added ('OK')	image/jpeg	etag:%22338d1-623282c27b068%22	https://techzaa.in/techmin/layouts/assets/images/users/avatar-9.jpg	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/users/avatar-9.jpg	(from https://techzaa.in/techmin/layouts/index.html)
12:33:14	161380/161380	---M--	200	added ('OK')	image/jpeg	etag:%2227664-623282c27a0c8%22	https://techzaa.in/techmin/layouts/assets/images/users/avatar-6.jpg	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/users/avatar-6.jpg	(from https://techzaa.in/techmin/layouts/index.html)
12:33:15	156924/156924	---M--	200	added ('OK')	image/jpeg	etag:%22264fc-623282c27b068%22	https://techzaa.in/techmin/layouts/assets/images/users/avatar-7.jpg	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/users/avatar-7.jpg	(from https://techzaa.in/techmin/layouts/index.html)
12:33:15	236027/236027	---MCZ	200	added ('OK')	text/javascript	etag:%22399fb-623282c27cfa8-gzip%22	https://techzaa.in/techmin/layouts/assets/js/vendor.min.js	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/js/vendor.min.js	(from https://techzaa.in/techmin/layouts/index.html)
12:33:16	249867/249867	---M--	200	added ('OK')	image/jpeg	etag:%223d00b-623282c2771e7%22	https://techzaa.in/techmin/layouts/assets/images/users/avatar-11.jpg	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/users/avatar-11.jpg	(from https://techzaa.in/techmin/layouts/index.html)
12:33:16	494428/494428	---MCZ	200	added ('OK')	text/javascript	etag:%2278b5c-623282c27fe88-gzip%22	https://techzaa.in/techmin/layouts/assets/vendor/apexcharts/apexcharts.min.js	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/vendor/apexcharts/apexcharts.min.js	(from https://techzaa.in/techmin/layouts/index.html)
12:33:17	273679/273679	---MCZ	200	added ('OK')	text/javascript	etag:%2242d0f-623282c2b1b6c-gzip%22	https://techzaa.in/techmin/layouts/assets/vendor/lucide/umd/lucide.min.js	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/vendor/lucide/umd/lucide.min.js	(from https://techzaa.in/techmin/layouts/index.html)
12:33:17	33323/33323	---M-Z	200	added ('OK')	text/javascript	etag:%22822b-623282c27cfa8-gzip%22	https://techzaa.in/techmin/layouts/assets/vendor/admin-resources/jquery.vectormap/jquery-jvectormap-1.2.2.min.js	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/vendor/admin-resources/jquery.vectormap/jquery-jvectormap-1.2.2.min.js	(from https://techzaa.in/techmin/layouts/index.html)
12:33:17	144313/144313	---M-Z	200	added ('OK')	text/javascript	etag:%22233b9-623282c27eee8-gzip%22	https://techzaa.in/techmin/layouts/assets/vendor/admin-resources/jquery.vectormap/maps/jquery-jvectormap-world-mill-en.js	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/vendor/admin-resources/jquery.vectormap/maps/jquery-jvectormap-world-mill-en.js	(from https://techzaa.in/techmin/layouts/index.html)
12:33:17	3549/3549	---M-Z	200	added ('OK')	text/javascript	etag:%22ddd-623282c27c008-gzip%22	https://techzaa.in/techmin/layouts/assets/js/pages/dashboard.js	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/js/pages/dashboard.js	(from https://techzaa.in/techmin/layouts/index.html)
12:33:18	13636/13636	---M-Z	200	added ('OK')	text/javascript	etag:%223544-623282c27b068-gzip%22	https://techzaa.in/techmin/layouts/assets/js/app.min.js	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/js/app.min.js	(from https://techzaa.in/techmin/layouts/index.html)
12:33:21	139320/139320	---M--	200	added ('OK')	font/woff2	etag:%2222038-623282c260a85%22	https://techzaa.in/techmin/layouts/assets/fonts/remixicon.woff2?t=1681573354175	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/fonts/remixicon972e.woff2	(from https://techzaa.in/techmin/layouts/assets/css/icons.min.css)
12:33:21	451708/451708	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226e47c-623282c25bc65%22	https://techzaa.in/techmin/layouts/assets/fonts/remixicon.eot?t=1681573354175	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/fonts/remixicon972e.eot	(from https://techzaa.in/techmin/layouts/assets/css/icons.min.css)
12:33:21	3436197/3436197	---M--	200	added ('OK')	image/jpeg	etag:%22346ea5-623282c26b666%22	https://techzaa.in/techmin/layouts/assets/images/auth-bg.jpg	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/auth-bg.jpg	(from https://techzaa.in/techmin/layouts/assets/css/app.min.css)
12:33:23	191420/191420	---M--	200	added ('OK')	font/woff	etag:%222ebbc-623282c260a85%22	https://techzaa.in/techmin/layouts/assets/fonts/remixicon.woff?t=1681573354175	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/fonts/remixicon972e.woff	(from https://techzaa.in/techmin/layouts/assets/css/icons.min.css)
12:33:23	451536/451536	---M--	200	added ('OK')	font/ttf	etag:%226e3d0-623282c260a85%22	https://techzaa.in/techmin/layouts/assets/fonts/remixicon.ttf?t=1681573354175	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/fonts/remixicon972e.ttf	(from https://techzaa.in/techmin/layouts/assets/css/icons.min.css)
12:33:23	4614265/4614265	---M--	200	added ('OK')	image/jpeg	etag:%22466879-623282c268786%22	https://techzaa.in/techmin/layouts/assets/images/auth-bg-dark.jpg	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/auth-bg-dark.jpg	(from https://techzaa.in/techmin/layouts/assets/css/app.min.css)
12:33:23	2107658/2107658	---M--	200	added ('OK')	image/svg+xml	etag:%2220290a-623282c25dba5%22	https://techzaa.in/techmin/layouts/assets/fonts/remixicon.svg?t=1681573354175	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/fonts/remixicon972e.svg	(from https://techzaa.in/techmin/layouts/assets/css/icons.min.css)
12:33:24	164360/164360	---M--	200	added ('OK')	font/woff	etag:%2228208-623282c255ea5%22	https://techzaa.in/techmin/layouts/assets/fonts/bootstrap-icons.woff?1fa40e8900654d2863d011707b9fb6f2	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/fonts/bootstrap-iconse52a.woff	(from https://techzaa.in/techmin/layouts/assets/css/icons.min.css)
12:33:24	121340/121340	---M--	200	added ('OK')	font/woff2	etag:%221d9fc-623282c255ea5%22	https://techzaa.in/techmin/layouts/assets/fonts/bootstrap-icons.woff2?1fa40e8900654d2863d011707b9fb6f2	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/fonts/bootstrap-iconse52a.woff2	(from https://techzaa.in/techmin/layouts/assets/css/icons.min.css)
12:33:25	396732/396732	---M--	200	added ('OK')	font/woff2	etag:%2260dbc-623282c25acc5%22	https://techzaa.in/techmin/layouts/assets/fonts/materialdesignicons-webfont.woff2?v=7.2.96	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/fonts/materialdesignicons-webfont9445.woff2	(from https://techzaa.in/techmin/layouts/assets/css/icons.min.css)
12:33:33	1280212/1280212	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221388d4-623282c257de5%22	https://techzaa.in/techmin/layouts/assets/fonts/materialdesignicons-webfont.eot?v=7.2.96	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/fonts/materialdesignicons-webfont9445.eot	(from https://techzaa.in/techmin/layouts/assets/css/icons.min.css)
12:33:33	576748/576748	---M--	200	added ('OK')	font/woff	etag:%228ccec-623282c25acc5%22	https://techzaa.in/techmin/layouts/assets/fonts/materialdesignicons-webfont.woff?v=7.2.96	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/fonts/materialdesignicons-webfont9445.woff	(from https://techzaa.in/techmin/layouts/assets/css/icons.min.css)
12:33:34	1280212/1280212	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221388d4-623282c257de5%22	https://techzaa.in/techmin/layouts/assets/fonts/materialdesignicons-webfont.eot?	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/fonts/materialdesignicons-webfontd41d.eot	(from https://techzaa.in/techmin/layouts/assets/css/icons.min.css)
12:33:34	1279992/1279992	---M--	200	added ('OK')	font/ttf	etag:%221387f8-623282c259d25%22	https://techzaa.in/techmin/layouts/assets/fonts/materialdesignicons-webfont.ttf?v=7.2.96	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/fonts/materialdesignicons-webfont9445.ttf	(from https://techzaa.in/techmin/layouts/assets/css/icons.min.css)
12:33:36	640400/640400	---M--	200	added ('OK')	image/jpeg	etag:%229c590-623282c26b666%22	https://techzaa.in/techmin/layouts/assets/images/bg-profile.jpg	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/bg-profile.jpg	(from https://techzaa.in/techmin/layouts/pages-profile.html)
12:33:36	395718/395718	---M--	200	added ('OK')	image/jpeg	etag:%22609c6-623282c2723c7%22	https://techzaa.in/techmin/layouts/assets/images/small/small-3.jpg	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/small/small-3.jpg	(from https://techzaa.in/techmin/layouts/pages-profile.html)
12:33:37	485148/485148	---M--	200	added ('OK')	image/jpeg	etag:%227671c-623282c2723c7%22	https://techzaa.in/techmin/layouts/assets/images/small/small-2.jpg	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/small/small-2.jpg	(from https://techzaa.in/techmin/layouts/pages-profile.html)
12:33:37	677664/677664	---M--	200	added ('OK')	image/jpeg	etag:%22a5720-623282c271427%22	https://techzaa.in/techmin/layouts/assets/images/small/small-1.jpg	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/small/small-1.jpg	(from https://techzaa.in/techmin/layouts/pages-profile.html)
12:33:37	455212/455212	---M--	200	added ('OK')	image/jpeg	etag:%226f22c-623282c273367%22	https://techzaa.in/techmin/layouts/assets/images/small/small-4.jpg	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/small/small-4.jpg	(from https://techzaa.in/techmin/layouts/pages-profile.html)
12:33:38	2423/2423	---M-Z	200	added ('OK')	text/javascript	etag:%22977-623282c27c008-gzip%22	https://techzaa.in/techmin/layouts/assets/js/pages/profile.init.js	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/js/pages/profile.init.js	(from https://techzaa.in/techmin/layouts/pages-profile.html)
12:33:38	197345/197345	---MCZ	200	added ('OK')	text/javascript	etag:%22302e1-623282c284ca8-gzip%22	https://techzaa.in/techmin/layouts/assets/vendor/chart.js/chart.min.js	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/vendor/chart.js/chart.min.js	(from https://techzaa.in/techmin/layouts/pages-profile.html)
12:33:39	194190/194190	---M--	200	added ('OK')	image/jpeg	etag:%222f68e-623282c26b666%22	https://techzaa.in/techmin/layouts/assets/images/auth-img.jpg	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/auth-img.jpg	(from https://techzaa.in/techmin/layouts/auth-lock-screen.html)
12:33:39	1370/1370	---M--	200	added ('OK')	image/svg+xml	etag:%2255a-623282c276247%22	https://techzaa.in/techmin/layouts/assets/images/svg/logout.svg	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/svg/logout.svg	(from https://techzaa.in/techmin/layouts/auth-logout.html)
12:33:39	25839/25839	---M-Z	200	added ('OK')	text/css	etag:%2264ef-623282c28ba09-gzip%22	https://techzaa.in/techmin/layouts/assets/vendor/fullcalendar/main.min.css	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/vendor/fullcalendar/main.min.css	(from https://techzaa.in/techmin/layouts/apps-calendar.html)
12:33:39	269560/269560	---MCZ	200	added ('OK')	text/javascript	etag:%2241cf8-623282c28c9a9-gzip%22	https://techzaa.in/techmin/layouts/assets/vendor/fullcalendar/main.min.js	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/vendor/fullcalendar/main.min.js	(from https://techzaa.in/techmin/layouts/apps-calendar.html)
12:33:40	3137/3137	---M-Z	200	added ('OK')	text/javascript	etag:%22c41-623282c27b068-gzip%22	https://techzaa.in/techmin/layouts/assets/js/pages/calendar.init.js	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/js/pages/calendar.init.js	(from https://techzaa.in/techmin/layouts/apps-calendar.html)
12:33:40	252275/252275	---M--	200	added ('OK')	image/jpeg	etag:%223d973-623282c278187%22	https://techzaa.in/techmin/layouts/assets/images/users/avatar-12.jpg	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/users/avatar-12.jpg	(from https://techzaa.in/techmin/layouts/apps-kanban-board.html)
12:33:40	131230/131230	---M--	200	added ('OK')	image/jpeg	etag:%222009e-623282c2771e7%22	https://techzaa.in/techmin/layouts/assets/images/users/avatar-10.jpg	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/users/avatar-10.jpg	(from https://techzaa.in/techmin/layouts/apps-kanban-board.html)
12:33:41	19079/19079	---M--	200	added ('OK')	image/jpeg	etag:%224a87-623282c260a85%22	https://techzaa.in/techmin/layouts/assets/images/animation-bg.jpg	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/animation-bg.jpg	(from https://techzaa.in/techmin/layouts/apps-kanban-board.html)
12:33:41	13953/13953	---M-Z	200	added ('OK')	text/javascript	etag:%223681-623282c287b89-gzip%22	https://techzaa.in/techmin/layouts/assets/vendor/dragula/dragula.min.js	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/vendor/dragula/dragula.min.js	(from https://techzaa.in/techmin/layouts/apps-kanban-board.html)
12:33:41	475/475	---M-Z	200	added ('OK')	text/javascript	etag:%221db-623282c27c008-gzip%22	https://techzaa.in/techmin/layouts/assets/js/pages/component.dragula.js	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/js/pages/component.dragula.js	(from https://techzaa.in/techmin/layouts/apps-kanban-board.html)
12:33:41	218981/218981	---M--	200	added ('OK')	image/jpeg	etag:%2235765-623282c27b068%22	https://techzaa.in/techmin/layouts/assets/images/users/avatar-8.jpg	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/users/avatar-8.jpg	(from https://techzaa.in/techmin/layouts/apps-kanban-board.html)
12:33:42	1713/1713	---M--	200	added ('OK')	image/png	etag:%226b1-623282c26b666%22	https://techzaa.in/techmin/layouts/assets/images/brands/Facebook-logo.png	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/brands/Facebook-logo.png	(from https://techzaa.in/techmin/layouts/apps-invoice-report.html)
12:33:42	3333/3333	---M--	200	added ('OK')	image/png	etag:%22d05-623282c26d5a6%22	https://techzaa.in/techmin/layouts/assets/images/brands/twitter.png	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/brands/twitter.png	(from https://techzaa.in/techmin/layouts/apps-invoice-report.html)
12:33:42	4277/4277	---M--	200	added ('OK')	image/png	etag:%2210b5-623282c26d5a6%22	https://techzaa.in/techmin/layouts/assets/images/brands/pinterest.png	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/brands/pinterest.png	(from https://techzaa.in/techmin/layouts/apps-invoice-report.html)
12:33:42	4986/4986	---M--	200	added ('OK')	image/png	etag:%22137a-623282c26c606%22	https://techzaa.in/techmin/layouts/assets/images/brands/dribbble.png	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/brands/dribbble.png	(from https://techzaa.in/techmin/layouts/apps-invoice-report.html)
12:33:43	7958/7958	---M--	200	added ('OK')	text/html	etag:%221f16-623282c26d5a6%22	https://techzaa.in/techmin/layouts/assets/images/brands/website.webp	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/brands/website.html	(from https://techzaa.in/techmin/layouts/apps-invoice-report.html)
12:33:43	1302/1302	---M--	200	added ('OK')	image/png	etag:%22516-623282c26c606%22	https://techzaa.in/techmin/layouts/assets/images/brands/email.png	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/brands/email.png	(from https://techzaa.in/techmin/layouts/apps-invoice-report.html)
12:33:44	455824/455824	---M--	200	added ('OK')	image/jpeg	etag:%226f490-623282c273367%22	https://techzaa.in/techmin/layouts/assets/images/small/small-5.jpg	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/small/small-5.jpg	(from https://techzaa.in/techmin/layouts/pages-contact-list.html)
12:33:44	95273/95273	---M--	200	added ('OK')	image/png	etag:%2217429-623282c276247%22	https://techzaa.in/techmin/layouts/assets/images/svg/under_maintenance.png	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/svg/under_maintenance.png	(from https://techzaa.in/techmin/layouts/pages-maintenance.html)
12:33:45	456870/456870	---M--	200	added ('OK')	image/jpeg	etag:%226f8a6-623282c274307%22	https://techzaa.in/techmin/layouts/assets/images/small/small-6.jpg	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/small/small-6.jpg	(from https://techzaa.in/techmin/layouts/pages-contact-list.html)
12:33:45	39450/39450	---M--	200	added ('OK')	image/svg+xml	etag:%229a1a-623282c274307%22	https://techzaa.in/techmin/layouts/assets/images/svg/404.svg	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/svg/404.svg	(from https://techzaa.in/techmin/layouts/error-404.html)
12:33:46	50906/50906	---M--	200	added ('OK')	image/svg+xml	etag:%22c6da-623282c274307%22	https://techzaa.in/techmin/layouts/assets/images/svg/500.svg	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/svg/500.svg	(from https://techzaa.in/techmin/layouts/error-500.html)
12:33:47	4508/4508	---M-Z	200	added ('OK')	text/css	etag:%22119c-623282c29370a-gzip%22	https://techzaa.in/techmin/layouts/assets/vendor/jquery-toast-plugin/jquery.toast.min.css	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/vendor/jquery-toast-plugin/jquery.toast.min.css	(from https://techzaa.in/techmin/layouts/ui-close-button.html)
12:33:47	6335/6335	---M-Z	200	added ('OK')	text/javascript	etag:%2218bf-623282c29370a-gzip%22	https://techzaa.in/techmin/layouts/assets/vendor/jquery-toast-plugin/jquery.toast.min.js	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/vendor/jquery-toast-plugin/jquery.toast.min.js	(from https://techzaa.in/techmin/layouts/ui-close-button.html)
12:33:47	291320/291320	---M--	200	added ('OK')	image/jpeg	etag:%22471f8-623282c274307%22	https://techzaa.in/techmin/layouts/assets/images/small/small-7.jpg	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/images/small/small-7.jpg	(from https://techzaa.in/techmin/layouts/ui-carousel.html)
12:33:47	1828/1828	---M-Z	200	added ('OK')	text/javascript	etag:%22724-623282c27c008-gzip%22	https://techzaa.in/techmin/layouts/assets/js/pages/toastr.init.js	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/js/pages/toastr.init.js	(from https://techzaa.in/techmin/layouts/ui-close-button.html)
12:33:49	41171/41171	---M-Z	200	added ('OK')	text/javascript	etag:%22a0d3-623282c29370a-gzip%22	https://techzaa.in/techmin/layouts/assets/vendor/ion-rangeslider/js/ion.rangeSlider.min.js	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/vendor/ion-rangeslider/js/ion.rangeSlider.min.js	(from https://techzaa.in/techmin/layouts/extended-range-slider.html)
12:33:49	312/312	---M-Z	200	added ('OK')	text/javascript	etag:%22138-623282c27c008-gzip%22	https://techzaa.in/techmin/layouts/assets/js/pages/range-slider.init.js	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/js/pages/range-slider.init.js	(from https://techzaa.in/techmin/layouts/extended-range-slider.html)
12:33:49	7398/7398	---M-Z	200	added ('OK')	text/javascript	etag:%221ce6-623282c27c008-gzip%22	https://techzaa.in/techmin/layouts/assets/js/pages/icons-lucide.init.js	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/js/pages/icons-lucide.init.js	(from https://techzaa.in/techmin/layouts/icons-lucide.html)
12:33:50	56554/56554	---M-Z	200	added ('OK')	text/javascript	etag:%22dcea-623282c27c008-gzip%22	https://techzaa.in/techmin/layouts/assets/js/pages/icons-remix.init.js	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/js/pages/icons-remix.init.js	(from https://techzaa.in/techmin/layouts/icons-remixicons.html)
12:33:50	31171/31171	---M-Z	200	added ('OK')	text/javascript	etag:%2279c3-623282c27c008-gzip%22	https://techzaa.in/techmin/layouts/assets/js/pages/icons-bootstrap.init.js	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/js/pages/icons-bootstrap.init.js	(from https://techzaa.in/techmin/layouts/icons-bootstrap.html)
12:33:51	355903/355903	---M-Z	200	added ('OK')	text/javascript	etag:%2256e3f-623282c27c008-gzip%22	https://techzaa.in/techmin/layouts/assets/js/pages/icons-mdi.init.js	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/js/pages/icons-mdi.init.js	(from https://techzaa.in/techmin/layouts/icons-mdi.html)
12:33:51	53324/53324	---M-Z	200	added ('OK')	text/javascript	etag:%22d04c-623282c287b89-gzip%22	https://techzaa.in/techmin/layouts/assets/vendor/daterangepicker/moment.min.js	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/vendor/daterangepicker/moment.min.js	(from https://techzaa.in/techmin/layouts/charts-apex.html)
12:33:52	6010/6010	---M--	200	added ('OK')	application/javascript	etag:%2262768949-177a%22	https://apexcharts.com/samples/assets/stock-prices.js	C:/Users/60111/Documents/TRY/AD/apexcharts.com/samples/assets/stock-prices.js	(from https://techzaa.in/techmin/layouts/charts-apex.html)
12:33:52	0/0	---M--	200	added ('OK')	application/javascript	etag:%225f5a736e-0%22	https://apexcharts.com/samples/assets/series1000.js	C:/Users/60111/Documents/TRY/AD/apexcharts.com/samples/assets/series1000.js	(from https://techzaa.in/techmin/layouts/charts-apex.html)
12:33:53	20970/20970	---M--	200	added ('OK')	application/javascript	etag:%226276894c-51ea%22	https://apexcharts.com/samples/assets/github-data.js	C:/Users/60111/Documents/TRY/AD/apexcharts.com/samples/assets/github-data.js	(from https://techzaa.in/techmin/layouts/charts-apex.html)
12:33:54	23541/23541	---M--	200	added ('OK')	application/javascript	etag:%226276894b-5bf5%22	https://apexcharts.com/samples/assets/irregular-data-series.js	C:/Users/60111/Documents/TRY/AD/apexcharts.com/samples/assets/irregular-data-series.js	(from https://techzaa.in/techmin/layouts/charts-apex.html)
12:33:54	21962/21962	---M--	200	added ('OK')	application/javascript	etag:%226276894a-55ca%22	https://apexcharts.com/samples/assets/ohlc.js	C:/Users/60111/Documents/TRY/AD/apexcharts.com/samples/assets/ohlc.js	(from https://techzaa.in/techmin/layouts/charts-apex.html)
12:33:54	6554/6554	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e33-199a%22	https://cdnjs.cloudflare.com/ajax/libs/dayjs/1.8.17/dayjs.min.js	C:/Users/60111/Documents/TRY/AD/cdnjs.cloudflare.com/ajax/libs/dayjs/1.8.17/dayjs.min.js	(from https://techzaa.in/techmin/layouts/charts-apex.html)
12:33:55	18033/18033	---M-Z	200	added ('OK')	text/javascript	etag:%224671-623282c27b068-gzip%22	https://techzaa.in/techmin/layouts/assets/js/pages/apex.init.js	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/js/pages/apex.init.js	(from https://techzaa.in/techmin/layouts/charts-apex.html)
12:33:55	2528/2528	---M-Z	200	added ('OK')	text/javascript	etag:%229e0-623282c27b068-gzip%22	https://techzaa.in/techmin/layouts/assets/js/pages/chartjs-area.init.js	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/js/pages/chartjs-area.init.js	(from https://techzaa.in/techmin/layouts/charts-chartjs.html)
12:33:55	2384/2384	---M-Z	200	added ('OK')	text/javascript	etag:%22950-623282c27b068-gzip%22	https://techzaa.in/techmin/layouts/assets/js/pages/chartjs-bar.init.js	C:/Users/60111/Documents/TRY/AD/techzaa.in/techmin/layouts/assets/js/pages/chartjs-bar.init.js	(from https://techzaa.in/techmin/layouts/charts-chartjs.html)
